"","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.website_url","Input.index","Answer.article_title","Answer.first_name1","Answer.first_name2","Answer.inst1","Answer.inst2","Answer.journal_name","Answer.last_name1","Answer.last_name2","Answer.reason_cannot_find","Approve","Reject"
"109","3RIHDBQ1NFDW5GNKZSZZ3DUCFQ6HMF","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3GD6L00D3UCNNP00N51FZAAUUUO1MD","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:09:27 PDT 2019","Tue Sep 03 11:09:34 PDT 2019","Tue Sep 10 11:09:34 PDT 2019","Tue Sep 10 11:09:56 PDT 2019","","",7,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",10,"gewgewgew","gewgwe","gwegweg","gwegwe","gewgewgwe","gewgwe","gwegewg","gewgegweg","gewgewgwe","","did not meet requirements"
"110","3SNR5F7R938YPN6ROCT1QHQI61UEIG","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3BF51CHDTXP1OME70PH2T0JO7PMH01","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:19:13 PDT 2019","Fri Aug 30 04:21:09 PDT 2019","Fri Sep 06 04:21:09 PDT 2019","","Tue Sep 03 10:28:55 PDT 2019","did not meet requirements",116,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",1,"Computer Confidence: A Factorial Model for the Prediction of Success in an Introductory Computer Class for Preservice Teachers","Julie","Single","{}","{}","{}","Poage","Author","there are no institutions","","did not meet requirements"
"111","3SNR5F7R938YPN6ROCT1QHQI61UEIG","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3E47SOBEYSBLE9K7INS7ODM4HISCIV","ALI6IFT52A812","Approved","Tue Sep 03 10:29:10 PDT 2019","Tue Sep 03 10:33:43 PDT 2019","Tue Sep 10 10:33:43 PDT 2019","Tue Sep 10 10:33:56 PDT 2019","","",273,"100% (1/1)","100% (1/1)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",1,"Computer Confidence: A Factorial Model for the Prediction of Success in an Introductory Computer Class for Preservice Teachers","Julie","Single","none","none","LearnTechLib (The Learning & Technology Library)","Poage","Author","No institution listed for author","","did not meet requirements"
"112","3WPCIUYH1BNJ6V82MTHLY6A6H69TDJ","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3VE8AYVF8OCZSFS4036HJUDTBZI8FX","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:14:26 PDT 2019","Tue Sep 03 11:14:33 PDT 2019","Tue Sep 10 11:14:33 PDT 2019","Tue Sep 10 11:14:56 PDT 2019","","",7,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",2,"fasfas","fasfasfas","fafasfasfasfas","fasfasfas","fasfafasfasf","fasfas","asfasfas","fasfas","asfasfa","","did not meet requirements"
"113","3WPCIUYH1BNJ6V82MTHLY6A6H69TDJ","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3ZY8KE4ISLIUUGEQMCSLN71FS8WVQ4","A3TG427HOFMVQU","Rejected","Fri Aug 30 04:50:01 PDT 2019","Fri Aug 30 04:57:41 PDT 2019","Fri Sep 06 04:57:41 PDT 2019","","Tue Sep 03 10:28:55 PDT 2019","did not meet requirements",460,"36% (4/11)","36% (4/11)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",2,"Survey of various statistical process control methods","Sandeep","{}","Raman Research Institute (India)","{}","Intelligent control & supervision for autonomous system resilience in uncertain worlds","Kumar","{}","There is only one author","","did not meet requirements"
"114","3TL87MO8CN4SL2ET4QAK0F3AZ63LFJ","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:29 PDT 2019",NA,NA,"3I33IC7ZWHHTA99796BOV2PZRSG2AV","A1JYF5ULFZS8L","Approved","Fri Aug 30 04:08:02 PDT 2019","Fri Aug 30 04:11:06 PDT 2019","Fri Sep 06 04:11:06 PDT 2019","Tue Sep 03 10:28:55 PDT 2019","","",184,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",3,"Educational needs as perceived by IS and end-user personnel: A survey of knowledge and skill requirements","R. Ryan","Single","University of Virginia","{}","MIS Quarterly","Nelson","Author","{}","x",""
"115","3M7OI89LVZ33Z5RCQKEH3Q0ACYMC6R","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"32EYX73OY2OUT24QU17GWB91BEKURT","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:08:00 PDT 2019","Tue Sep 03 11:08:08 PDT 2019","Tue Sep 10 11:08:08 PDT 2019","Tue Sep 10 11:08:56 PDT 2019","","",8,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",4,"fasfas","asfasf","fasfasfas","fasfas","dhdf","fasfasf","asfasf","gdgdfhfd","hdfhdfhdfhjtjej","","did not meet requirements"
"116","3M7OI89LVZ33Z5RCQKEH3Q0ACYMC6R","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3IXQG4FA2VD9T3ZY0TQZ00HJFG99BN","A2SL3JFI9CA0HE","Rejected","Fri Aug 30 03:42:28 PDT 2019","Fri Aug 30 03:51:59 PDT 2019","Fri Sep 06 03:51:59 PDT 2019","","Tue Sep 03 10:28:55 PDT 2019","did not meet requirements",571,"69% (9/13)","69% (9/13)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",4,"Computer Confidence: A Factorial Model for the Prediction of Success in an Introductory Computer Class for Preservice Teachers","Julia","Single","{}","{}","{}","Poage","Author","Doesn't seem to have been published in a journal.","","did not meet requirements"
"117","3GS542CVJW25I3KV9HUL9UL2AI895R","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"37ZHEEHM6Y10CP7S63D94LS1XP737W","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:13:17 PDT 2019","Tue Sep 03 11:13:33 PDT 2019","Tue Sep 10 11:13:33 PDT 2019","Tue Sep 10 11:13:56 PDT 2019","","",16,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",5,"Single"" for the second author's first name, and enter ""Author"" for the second author's last name","Single"" for the second author's first name, and enter ""Author"" for the second author's last name","Single"" for the second author's first name, and enter ""Author"" for the second author's last name","Single"" for the second author's first name, and enter ""Author"" for the second author's last name","Single"" for the second author's first name, and enter ""Author"" for the second author's last name","Single"" for the second author's first name, and enter ""Author"" for the second author's last name","Single"" for the second author's first name, and enter ""Author"" for the second author's last name","Single"" for the second author's first name, and enter ""Author"" for the second author's last name","Single"" for the second author's first name, and enter ""Author"" for the second author's last name","","did not meet requirements"
"118","3GS542CVJW25I3KV9HUL9UL2AI895R","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3QECW5O0KJGQO2R3XP43OEI3ZRQT56","A1JYF5ULFZS8L","Rejected","Fri Aug 30 03:43:15 PDT 2019","Fri Aug 30 03:48:10 PDT 2019","Fri Sep 06 03:48:10 PDT 2019","","Tue Sep 03 10:28:55 PDT 2019","did not meet requirements",295,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",5,"Inference with Survey Weights","Roderick","single","Richard D. Remington Distinguished University Professor of Biostatistics","{}","Journal of Official Statistics","J.A.Little","Author","{}","","did not meet requirements"
"119","3K8CQCU3KFGKKO396S0ZHVTZZ4TNWL","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:29 PDT 2019",NA,NA,"3X1FV8S5JZ63HRKCJGN9TTXDMLJVG5","A1YDP15X5T2VY9","Approved","Fri Aug 30 03:41:02 PDT 2019","Fri Aug 30 03:43:27 PDT 2019","Fri Sep 06 03:43:27 PDT 2019","Tue Sep 03 10:28:55 PDT 2019","","",145,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",6,"Trend robust two-level factorial designs","CHING-SHUI","DAVID","University of California Berkeley","University Ramat-Aviv","Biometrika, Volume 78, Issue 2","CHENG","STEINBERG","{}","x",""
"120","3P4C70TRMSWYZ2AOFAG2I03M0L3LGI","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3Q5ZZ9ZEVQU7QIZFURT8XIMGM5485E","AF7ZV0U3CGOK0","Approved","Tue Sep 03 11:13:16 PDT 2019","Tue Sep 03 11:14:47 PDT 2019","Tue Sep 10 11:14:47 PDT 2019","Tue Sep 10 11:14:56 PDT 2019","","",91,"95% (18/19)","95% (18/19)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",7,"The Maslach Burnout Inventory: Validating Factorial Structure and Invariance Across Intermediate, Secondary, and University Educators","Barbara M.","Single",NA,"Single","Multivariate Behavioural Research","Byrne","Single","{}","","did not meet requirements"
"121","3P4C70TRMSWYZ2AOFAG2I03M0L3LGI","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:54 PDT 2019",NA,NA,"3TOK3KHVJVXPYE0EP1X1SOQCRP77OG","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:29:05 PDT 2019","Fri Aug 30 04:30:05 PDT 2019","Fri Sep 06 04:30:05 PDT 2019","","Tue Sep 03 10:28:55 PDT 2019","did not meet requirements",60,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",7,"The Maslach Burnout Inventory: Validating Factorial Structure and Invariance Across Intermediate, Secondary, and University Educators","Barbara","Single","{}","{}","Multivariate Behavioral Research","Byrne","Author","there are no institutions","","did not meet requirements"
"122","3H781YYV6UXOY1M2IOS54OSRHIATEC","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:55 PDT 2019",NA,NA,"3GDTJDAPVWQ5YPKLMQAUEKX280U8M4","AF7ZV0U3CGOK0","Approved","Tue Sep 03 11:14:48 PDT 2019","Tue Sep 03 11:16:44 PDT 2019","Tue Sep 10 11:16:44 PDT 2019","Tue Sep 10 11:16:56 PDT 2019","","",116,"95% (18/19)","95% (18/19)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",8,"Using Law Ideologically: The Conflict between Economic and Political Liberty","Penelope","George W.",NA,NA,"HeinOnline","Canan","Pring","{}","","did not meet requirements"
"123","3H781YYV6UXOY1M2IOS54OSRHIATEC","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:55 PDT 2019",NA,NA,"3S06PH7KSTJKJVUNAC2CGKN0KP21DI","A3IF74PEMRDQ8G","Rejected","Fri Aug 30 04:53:42 PDT 2019","Fri Aug 30 04:59:13 PDT 2019","Fri Sep 06 04:59:13 PDT 2019","","Tue Sep 03 10:28:56 PDT 2019","did not meet requirements",331,"90% (18/20)","90% (18/20)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",8,"Using Law Ideologically: The Conflict between Economic and Political Liberty","Penelope","George W","university of Denver","University of Denver","8 J.L. & Pol. 539 (1991-1992)","Canan","Pring","{}","","did not meet requirements"
"124","388CL5C1RK2CZY5ZZGYK30FNFLGLHH","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:55 PDT 2019",NA,NA,"33PPO7FECXUVJ1QLIJNI8J4M2I7DIZ","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:15:53 PDT 2019","Tue Sep 03 11:16:03 PDT 2019","Tue Sep 10 11:16:03 PDT 2019","Tue Sep 10 11:16:56 PDT 2019","","",10,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",9,"gsdgsd","gsdgsd","sdgdsgsdg","gsd","sdgsdg","gsdgsdgsd","sdgsd","gdsgsd","gsgsdgsdg","","did not meet requirements"
"125","388CL5C1RK2CZY5ZZGYK30FNFLGLHH","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:55 PDT 2019",NA,NA,"3OCHAWUVGQZ0N2LQ9M96F6MR9DBKX3","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:24:28 PDT 2019","Fri Aug 30 04:29:52 PDT 2019","Fri Sep 06 04:29:52 PDT 2019","","Tue Sep 03 10:28:56 PDT 2019","did not meet requirements",324,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",9,"factorial survey","Julie A.","N/A","N/A","N/A","Computer Confidence: A Factorial Model for the Prediction of Success in an Introductory Computer Class for Preservice Teachers","Poage","N/A","Not found","","did not meet requirements"
"126","359AP8GAGHZM355H9UJ99406796C7Q","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:55 PDT 2019",NA,NA,"3N2BF7Y2VS9YR0LEPU40RXQ1BJKHMS","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:11:29 PDT 2019","Tue Sep 03 11:11:38 PDT 2019","Tue Sep 10 11:11:38 PDT 2019","Tue Sep 10 11:11:56 PDT 2019","","",9,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",10,"tewtewtw","hrhrdhd","hfdhfhdhrhdh","hdhfdh","ehhfdhdfherjtuj","tewtew","hdhdhf","rhrheh","eawretrkjrhjdhdf","","did not meet requirements"
"127","359AP8GAGHZM355H9UJ99406796C7Q","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:55 PDT 2019",NA,NA,"3SB4CE2TJXAUBPC4XVWHLSJV41HXA1","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:26:31 PDT 2019","Fri Aug 30 04:27:39 PDT 2019","Fri Sep 06 04:27:39 PDT 2019","","Tue Sep 03 10:28:56 PDT 2019","did not meet requirements",68,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=20&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",10,"THE POTENTIAL OF MAIL SURVEYS IN GEOGRAPHY: SOME EMPIRICAL EVIDENCE","Eran","Single","University of Jerusalem","{}","The Professional Geographer","Feitelson","Author","{}","","did not meet requirements"
"128","35O6H0UNLTVUOFX4VTLYYOZ56NKJ5W","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:55 PDT 2019",NA,NA,"3180JW2OT6RWAZVYLVQZM8VU1PXJ5P","A28GQ9QJ1UVH9Z","Rejected","Fri Aug 30 03:15:36 PDT 2019","Fri Aug 30 03:17:26 PDT 2019","Fri Sep 06 03:17:26 PDT 2019","","Tue Sep 03 10:28:56 PDT 2019","did not meet requirements",110,"67% (2/3)","67% (2/3)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",1,"A survey of craniomandibular disorders in 1000 12-year-olds. Study design and baseline data in a follow-up study","B.","W.C.","{}","{}","European Journal of Orthodontics","Mohlin","Shaw","The institutions for the authors were not shown on the abstract, and I did not have access to the article.","","did not meet requirements"
"129","35O6H0UNLTVUOFX4VTLYYOZ56NKJ5W","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:29 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:28:55 PDT 2019",NA,NA,"3ATTHHXXWC39H7V29JOU2Q7EI0JIX6","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:19:40 PDT 2019","Tue Sep 03 11:19:48 PDT 2019","Tue Sep 10 11:19:48 PDT 2019","Tue Sep 10 11:19:56 PDT 2019","","",8,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?start=30&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1991&as_yhi=1991""
",1,"sdgsdgsdg","gsdgsdgsdgdsgsd","sdgsdgsdgsd","gsdgsdg","sdgsdgsdgsdgsdgsdgsdgs","sdgsdgsd","gsdgsdgsd","gsdgsdgsdgsdg","dgsdgsdggds","","did not meet requirements"
